itm_mstr_key,sys_cd,form_vrsn,spec_vrsn,itm_srt_id,itm_id,itm_db_id,itm_shrt_label,itm_sect_srt_id,itm_sect_label,itm_grp_cd,itm_loinc_id,itm_type_cd,fixed_rec_srt_id,fixed_rec_strt_byte,fixed_rec_end_byte,fixed_strt_end_bytes,fixed_rec_lngth,itm_vrsn_notes,itm_txt,isc_active,isc_inactive,isc_state_opt,NC,NP,NQ,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX
1152,MDS,,,56600,X0600H,CRCTN_PPSPRTA_DSCHRG_CD,Correction: SNF PPS Part A Discharge (End of Stay),25,X,Asmt,,Code,71790,1578,1578,1578-1578,1,,,"NC,NQ,NP,ND,NT,NPE,SP,SD,ST,XX","IPA,OSA",,x,x,x,x,x,x,,,x,x,x,x
1174,MDS,,,81510,S0509,PASRR_PRIOR_ADMSN_CD,PASRR Level 1 completed prior to admission,20,S,Asmt,,Code,82080,2602,2602,2602-2602,1,,Was a PASRR Level 1 completed prior to resident's admission to facility?,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1175,MDS,,,85590,S6201,UNRPT_HOSP_STAY_NUM,Number of Unreported Hospital Stays,20,S,Asmt,,Number,82280,2636,2637,2636-2637,2,,Record previously unreported number of times resident was admitted to hospital with an overnight stay in the last 92 days.  Enter '0' if no hospital admissions.,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1176,MDS,,,85650,S6211,UNRPT_ER_NUM,Number of Unreported ER Visits,20,S,Asmt,,Number,82290,2638,2640,2638-2640,3,,Record previously unreported number of times resident visited ER without an overnight stay in the last 92 days.  Enter '0' if no ER visits.,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1177,MDS,,,81900,S1002,LCL_HLTH_DEPT_CD,Local Health Department Reporting,20,S,Asmt,,Code,82090,2603,2603,2603-2603,1,,Has resident had any disease process or condition that has been reported to the local health department since the most recent comprehensive or quarterly OBRA assessment?,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1178,MDS,,,81905,S1003,STATE_HLTH_DEPT_CD,State Health Department Reporting,20,S,Asmt,,Code,82100,2604,2604,2604-2604,1,,Has resident had any disease process or condition that has been reported to the appropriate state health department since the most recent comprehensive or quarterly OBRA assessment?,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1179,MDS,,,83511,S3310A,THRPY_MCARE_A_CD,Therapy Services Billed - Medicare Part A,20,S,Asmt,,Checklist,82130,2607,2607,2607-2607,1,,"Resident received therapy services (i.e., PT, OT, ST) during the 7 day look back and these services were billed to the following (check all that apply)",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1180,MDS,,,83512,S3310B,THRPY_MCARE_B_CD,Therapy Services Billed - Medicare Part B,20,S,Asmt,,Checklist,82140,2608,2608,2608-2608,1,,"Resident received therapy services (i.e., PT, OT, ST) during the 7 day look back and these services were billed to the following (check all that apply)",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1181,MDS,,,83514,S3310C,THRPY_MC_CD,Therapy Services Billed - Managed Care Entity,20,S,Asmt,,Checklist,82150,2609,2609,2609-2609,1,,"Resident received therapy services (i.e., PT, OT, ST) during the 7 day look back and these services were billed to the following (check all that apply)",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1182,MDS,,,83516,S3310D,THRPY_MCAID_CD,Therapy Services Billed - Medicaid,20,S,Asmt,,Checklist,82160,2610,2610,2610-2610,1,,"Resident received therapy services (i.e., PT, OT, ST) during the 7 day look back and these services were billed to the following (check all that apply)",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1183,MDS,,,83518,S3310Y,THRPY_OTHR_CD,Therapy Services Billed - Other,20,S,Asmt,,Checklist,82170,2611,2611,2611-2611,1,,"Resident received therapy services (i.e., PT, OT, ST) during the 7 day look back and these services were billed to the following (check all that apply)",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1184,MDS,,,83520,S3310Z,THRPY_NONE_CD,Therapy Services Billed - None Of The Above,20,S,Asmt,,Checklist,82180,2612,2612,2612-2612,1,,"Resident received therapy services (i.e., PT, OT, ST) during the 7 day look back and these services were billed to the following (check all that apply)",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1185,MDS,,,83522,S3315A,COPD_OXGN_CD,COPD Treatment - Oxygen,20,S,Asmt,,Checklist,82190,2613,2613,2613-2613,1,,Resident has an active diagnosis of COPD and received one or more of the following during the 7 day look back.  (Check all that apply.),,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1186,MDS,,,83524,S3315B,COPD_INHLR_CD,COPD Treatment - Inhaler/Nebulizer,20,S,Asmt,,Checklist,82200,2614,2614,2614-2614,1,,Resident has an active diagnosis of COPD and received one or more of the following during the 7 day look back.  (Check all that apply.),,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1187,MDS,,,83526,S3315C,COPD_MNTRG_CD,COPD Treatment - Acute Monitoring Of Respiratory,20,S,Asmt,,Checklist,82210,2615,2615,2615-2615,1,,Resident has an active diagnosis of COPD and received one or more of the following during the 7 day look back.  (Check all that apply.),,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1188,MDS,,,83528,S3315D,COPD_MDCTN_CD,COPD Treatment - Medications,20,S,Asmt,,Checklist,82220,2616,2616,2616-2616,1,,Resident has an active diagnosis of COPD and received one or more of the following during the 7 day look back.  (Check all that apply.),,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1189,MDS,,,83530,S3315Y,COPD_OTHR_CD,COPD Treatment - Other,20,S,Asmt,,Checklist,82230,2617,2617,2617-2617,1,,Resident has an active diagnosis of COPD and received one or more of the following during the 7 day look back.  (Check all that apply.),,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1190,MDS,,,83532,S3315Z,COPD_NONE_CD,COPD Treatment - None Of The Above,20,S,Asmt,,Checklist,82240,2618,2618,2618-2618,1,,Resident has an active diagnosis of COPD and received one or more of the following during the 7 day look back.  (Check all that apply.),,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1191,MDS,,,82290,S1150,TBI_CD,Active TBI Diagnosis,20,S,Asmt,,Code,82120,2606,2606,2606-2606,1,,Resident has active diagnosis of TBI and meets the care and service requirements (defined in II Adm Code 147.335 b) and is eligible for the TBI add on,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1192,MDS,,,81910,S1004,LCL_OR_STATE_RPTG_CD,Local/State Health Department Reporting,20,S,Asmt,,Code,82110,2605,2605,2605-2605,1,,Resident had a disease process or condition that has been reported to the appropriate local/state health department since the last assessment,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1193,MDS,,,85290,S6052,ISOLTN_RQRD_CD,Isolation Required,20,S,Asmt,,Code,82250,2619,2619,2619-2619,1,,"Resident required isolation procedures and was assigned a private room and did not leave the room except for medical treatments/procedures.  If ""Yes"", then entry below must contain Start/End Dates.",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1194,MDS,,,85295,S6053A,ISOLTN_STRT_DT,Met Isolation Requirements Start Date,20,S,Asmt,,Date,82260,2620,2627,2620-2627,8,,Resident met the isolation requirements Start Date,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1195,MDS,,,85300,S6053B,ISOLTN_END_DT,Met Isolation Requirements End Date,20,S,Asmt,,Date,82270,2628,2635,2628-2635,8,,Resident met the isolation requirements End Date,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1196,MDS,,,42372,N0410H,OPIOID_DAY_NUM,Medication received:  Days: opioid,15,N,Asmt,,Number,71800,1579,1579,1579-1579,1,,,"NC,NQ,NP,ND,SP,SD","NT,NPE,IPA,OSA,ST,XX",,x,x,x,x,,,,,x,x,,
1198,MDS,,,42376,N0450A,ANTIPSYCHTC_CD,Resident received antipsychotic medications,15,N,Asmt,,Code,71810,1580,1580,1580-1580,1,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1199,MDS,,,42378,N0450B,GDR_CD,GDR attempted,15,N,Asmt,,Code,71820,1581,1581,1581-1581,1,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1200,MDS,,,42380,N0450C,GDR_LAST_DT,Date of last attempted GDR,15,N,Asmt,,Date,71830,1582,1589,1582-1589,8,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1201,MDS,,,42382,N0450D,GDR_PHYSN_DOCD_CD,Physician documented GDR,15,N,Asmt,,Code,71840,1590,1590,1590-1590,1,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1202,MDS,,,42384,N0450E,GDR_PHYSN_DOCD_DT,Date physician documented GDR,15,N,Asmt,,Date,71850,1591,1598,1591-1598,8,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1204,MDS,,,49710,P0200A,BED_ALRM_CD,Bed alarm,17,P,Asmt,,Code,71860,1599,1599,1599-1599,1,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1205,MDS,,,49720,P0200B,CHR_ALRM_CD,Chair alarm,17,P,Asmt,,Code,71870,1600,1600,1600-1600,1,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1206,MDS,,,49730,P0200C,FLR_MAT_ALRM_CD,Floor mat alarm,17,P,Asmt,,Code,71880,1601,1601,1601-1601,1,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1207,MDS,,,49740,P0200D,MTN_SNSR_ALRM_CD,Motion sensor alarm,17,P,Asmt,,Code,71890,1602,1602,1602-1602,1,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1208,MDS,,,49750,P0200E,WNDR_ALRM_CD,Wander/elopement alarm,17,P,Asmt,,Code,71900,1603,1603,1603-1603,1,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1209,MDS,,,49760,P0200F,OTHR_ALRM_CD,Other alarm,17,P,Asmt,,Code,71910,1604,1604,1604-1604,1,,,"NC,NQ","NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,x,,x,,,,,,,,,
1210,MDS,,,89575,S9085A,CHC_ENRLD_CD,Resident enrolled in Community HealthChoices (CHC),20,S,Asmt,,Code,82520,2691,2691,2691-2691,1,,Is the resident enrolled in Community HealthChoices (CHC)?,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1211,MDS,,,89576,S9085B,CHC_EFCTV_DT,CHC effective date,20,S,Asmt,,Date,82530,2692,2699,2692-2699,8,,CHC effective date,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1212,MDS,,,89577,S9085C,CHC_EFCTV_DT,CHC product name,20,S,Asmt,,Number,82540,2700,2701,2700-2701,2,,CHC product name. Enter the two digit code from table.,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1213,MDS,,,89578,S9085D,CHC_PRDCT_NAME_TXT,CHC member ID,20,S,Asmt,,Text,82550,2702,2715,2702-2715,14,,CHC member ID,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1214,MDS,,,80095,S0113,LVG_STUTN_PRIOR_CD,Resident Living Situation Prior to Admission,20,S,Asmt,,Code,82300,2641,2642,2641-2642,2,,Resident Living Situation Prior to Admission,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1215,MDS,,,80100,S0114,SPRT_PRSN_CD,Resident has one or more support person(s),20,S,Asmt,,Code,82310,2643,2643,2643-2643,1,,Support Person. Resident has one or more support person(s) who are positive towards discharge.,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1216,MDS,,,81651,S0521,PRMRY_ADMSN_RSN_CD,Reason for Admission,20,S,Asmt,,Code,82370,2666,2667,2666-2667,2,,Reason for Admission.  Code the primary reason for admission.,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1217,MDS,,,81630,S0514,PASRR_LVL_1_DTRMNTN_CD,Was a PASRR Level 1 determination completed?,20,S,Asmt,,Code,82350,2657,2657,2657-2657,1,,Was a PASRR Level 1 determination completed?,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1218,MDS,,,81631,S0515,PASRR_RCNT_CMPLT_CD,Most rcnt PASRR Lvl 1 or 2 determination cmpltn dt,20,S,Asmt,,Date,82360,2658,2665,2658-2665,8,,Record the most recent PASRR Level 1 or 2 determination completion date.,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1219,MDS,,,85800,S6500,CMFRT_CARE_14_CD,Comfort care provided in the last 14 days,20,S,Asmt,,Code,82500,2682,2682,2682-2682,1,,"Comfort care provided. In the last 14 days, has the resident received comfort care? Comfort care consists of medical care and treatment provided with the primary goal of reducing suffering. Food and fluids are offered by mouth; medication, turning in bed, wound care, and other measures are used to relieve suffering; and oxygen, suctioning, and manual treatment of airway obstruction are used as needed for comfort.",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1220,MDS,,,81450,S0185,HLTHCR_PROXY_INVLVMT_CD,Discharge to hospital-healthcare proxy involvement,20,S,Asmt,,Code,82330,2655,2655,2655-2655,1,,"Discharge to hospital: healthcare proxy involvement.  If this is a discharge assessment (A0310F = 10 or 11) and the resident is being discharged to an acute hospital (A2100 = 03), is the discharge to hospital due to the request of the resident’s healthcare proxy, and against the opinion of the nursing home?",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1221,MDS,,,87210,S8015,MMIS_ID,MMIS Identification Number,20,S,Asmt,,Number,82510,2683,2690,2683-2690,8,,Enter the Medicaid Management Information System (MMIS) identification number for the Managed Long Term Care or Mainstream Managed Care Plan in which the patient was enrolled for this assessment.  If the patient was not enrolled in any plan enter a dash.,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1222,MDS,,,80370,S0153,VA_RSDNT_ID,Resident Identifier,20,S,Asmt,,Text,82320,2644,2654,2644-2654,11,,"Resident Identifier (if resident does not have a social security number or state driver’s license, then enter 888-88-8888 for in-state resident and 999-99-9999 for out-of-state residents)",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1223,MDS,,,81505,S0505,RSDNT_LVL_CARE_CD,Level of care,20,S,Asmt,,Code,82340,2656,2656,2656-2656,1,,"Code a level of care for this resident (this may be a provisional judgment for initial admissions, private pay residents or
residents with a pending determination for a change in level of care).",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1224,MDS,,,82555,S1210A,MH_SCHZPHRNIA_CD,Mental Health Diagnoses: Schizophrenia,20,S,Asmt,,Checklist,82380,2668,2668,2668-2668,1,,Mental Health Diagnoses: Check all that apply since last OBRA assessment: a. Schizophrenia,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1225,MDS,,,82556,S1210B,MH_DLSNL_CD,Mental Health Diagnoses: Delusional,20,S,Asmt,,Checklist,82390,2669,2669,2669-2669,1,,Mental Health Diagnoses: Check all that apply since last OBRA assessment: b. Delusional disorder,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1226,MDS,,,82557,S1210C,MH_SCHZAFCTV_CD,Mental Health Diagnoses: Schizoaffective disorder,20,S,Asmt,,Checklist,82400,2670,2670,2670-2670,1,,Mental Health Diagnoses: Check all that apply since last OBRA assessment: c. Schizoaffective disorder,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1227,MDS,,,82558,S1210D,MH_PSYCHTC_CD,Mental Health Diagnoses: Psychotic disorder not sp,20,S,Asmt,,Checklist,82410,2671,2671,2671-2671,1,,Mental Health Diagnoses: Check all that apply since last OBRA assessment: d. Psychotic disorder not otherwise specified,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1228,MDS,,,82559,S1210E,MH_BIPLR_MIXD_CD,"Mental Health Diagnoses: Bipolar I mixed, manic",20,S,Asmt,,Checklist,82420,2672,2672,2672-2672,1,,"Mental Health Diagnoses: Check all that apply since last OBRA assessment: e. Bipolar I mixed, manic, and depressed",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1229,MDS,,,82560,S1210F,MH_BIPLR_II_CD,Mental Health Diagnoses: Bipolar disorder II,20,S,Asmt,,Checklist,82430,2673,2673,2673-2673,1,,Mental Health Diagnoses: Check all that apply since last OBRA assessment: f. Bipolar disorder II,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1230,MDS,,,82561,S1210G,MH_CYCLTYMC_CD,Mental Health Diagnoses: Cyclothymic disorder,20,S,Asmt,,Checklist,82440,2674,2674,2674-2674,1,,Mental Health Diagnoses: Check all that apply since last OBRA assessment: g. Cyclothymic disorder,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1231,MDS,,,82562,S1210H,MH_OTHR_BIPLR_CD,Mental Health Diagnoses: Bipolar disorder not sp,20,S,Asmt,,Checklist,82450,2675,2675,2675-2675,1,,Mental Health Diagnoses: Check all that apply since last OBRA assessment: h. Bipolar disorder not otherwise specified,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1232,MDS,,,82563,S1210I,MH_MAJ_DPRSN_CD,"Mental Health Diagnoses: Major depression, recur",20,S,Asmt,,Checklist,82460,2676,2676,2676-2676,1,,"Mental Health Diagnoses: Check all that apply since last OBRA assessment: i. Major depression, recurrent",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1233,MDS,,,82564,S1210Z,NO_MH_DGNS_CD,Mental Health Diagnoses: None of the Above,20,S,Asmt,,Checklist,82470,2677,2677,2677-2677,1,,Mental Health Diagnoses: Check all that apply since last OBRA assessment: z. None of the above,,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1234,MDS,,,85600,S6202,HOSP_ADMSN_OVRNGHT_90_CD,Hosp admissions w/overnight stay in last 90 days,20,S,Asmt,,Number,82480,2678,2679,2678-2679,2,,"Hospital Stay(s): Record number of times resident was admitted to hospital with an overnight stay in the last 90 days
(or since last assessment if less than 90 days).  Exclude observation stays.  Enter 0 if no hospital admissions.",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1235,MDS,,,85660,S6212,ER_OVRNGHT_90_CD,ER visits w/o overnight stay in last 90 days,20,S,Asmt,,Number,82490,2680,2681,2680-2681,2,,"Emergency Room (ER) visit(s): Record number of times resident visited ER without an overnight stay in last 90 days (or
since last assessment if less than 90 days). Exclude observation stays. Enter 0 if no ER visits.",,"NPE,IPA,OSA,SP,SD,ST,XX","NC,NQ,NP,ND,NT",s,s,s,s,s,,,,,,,
1236,MDS,,,93092,C_HICN_MBI_IND,C_HICN_MBI_IND,Calculated HICN MBI Indicator,29,Calc,Calc,,Text,93092,3271,3271,3271-3271,1,,,,"NC,NQ,NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,,,,,,,,,,,,
1237,MDS,,,93094,C_SSNRI_TRNSLTN_HICN_TXT,C_SSNRI_TRNSLTN_HICN_TXT,SSNRI Translation HICN Text,29,Calc,Calc,,Text,93094,3272,3283,3272-3283,12,,,,"NC,NQ,NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,,,,,,,,,,,,
1238,MDS,,,93096,C_SSNRI_TRNSLTN_MBI_TXT,C_SSNRI_TRNSLTN_MBI_TXT,SSNRI Translation MBI Text,29,Calc,Calc,,Text,93096,3284,3295,3284-3295,12,,,,"NC,NQ,NP,ND,NT,NPE,IPA,OSA,SP,SD,ST,XX",,,,,,,,,,,,,
1239,MDS,,,22650,GG0100A,SELF_CARE_CD,Prior Functioning - Self Care,30,GG,Asmt,,Code,71920,1605,1605,1605-1605,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1240,MDS,,,22652,GG0100B,INDR_MBLTY_CD,Prior Functioning - Indoor Mobility (Ambulation),30,GG,Asmt,,Code,71922,1606,1606,1606-1606,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1241,MDS,,,22654,GG0100C,STR_CD,Prior Functioning - Stairs,30,GG,Asmt,,Code,71924,1607,1607,1607-1607,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1242,MDS,,,22656,GG0100D,FNCTNL_CGNTN_CD,Prior Functioning - Functional Cognition,30,GG,Asmt,,Code,71926,1608,1608,1608-1608,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1243,MDS,,,22658,GG0110A,MNL_WLCHR_CD,Prior Device Use - Manual wheelchair,30,GG,Asmt,,Checklist,71928,1609,1609,1609-1609,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1244,MDS,,,22660,GG0110B,MTR_WLCHR_CD,Prior Device Use - Mtrzd wheelchair and/or scooter,30,GG,Asmt,,Checklist,71930,1610,1610,1610-1610,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1245,MDS,,,22662,GG0110C,MCHNCL_LFT_CD,Prior Device Use - Mechanical lift,30,GG,Asmt,,Checklist,71932,1611,1611,1611-1611,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1246,MDS,,,22664,GG0110D,WLKR_CD,Prior Device Use - Walker,30,GG,Asmt,,Checklist,71934,1612,1612,1612-1612,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1247,MDS,,,22666,GG0110E,PRSTHTC_CD,Prior Device Use - Orthotics/Prosthetics,30,GG,Asmt,,Checklist,71936,1613,1613,1613-1613,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1248,MDS,,,22668,GG0110Z,NO_PRIOR_MBLTY_CD,Prior Device Use - None of the above,30,GG,Asmt,,Checklist,71938,1614,1614,1614-1614,1,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1249,MDS,,,22726,GG0130E1,SHWR_ADMSN_CD,Shower/bathe self (Start of Stay Perf),30,GG,Asmt,,Code,71940,1615,1616,1615-1616,2,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1250,MDS,,,22727,GG0130E2,SHWR_GOAL_CD,Shower/bathe self (Dschg Goal),30,GG,Asmt,,Code,71942,1617,1618,1617-1618,2,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1251,MDS,,,22728,GG0130E3,SHWR_DSCHRG_CD,Shower/bathe self (Dschg Perf),30,GG,Asmt,,Code,71944,1619,1620,1619-1620,2,,,"NC,NQ,NP,ND,NPE,SP,SD","NT,IPA,OSA,ST,XX",,x,x,x,x,,x,,,x,x,,
1252,MDS,,,22730,GG0130F1,UPR_DRSG_ADMSN_CD,Upper body dressing (Start of Stay Perf),30,GG,Asmt,,Code,71946,1621,1622,1621-1622,2,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1253,MDS,,,22731,GG0130F2,UPR_DRSG_GOAL_CD,Upper body dressing (Dschg Goal),30,GG,Asmt,,Code,71948,1623,1624,1623-1624,2,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1254,MDS,,,22732,GG0130F3,UPR_DRSG_DSCHRG_CD,Upper body dressing (Dschg Perf),30,GG,Asmt,,Code,71950,1625,1626,1625-1626,2,,,"NC,NQ,NP,ND,NPE,SP,SD","NT,IPA,OSA,ST,XX",,x,x,x,x,,x,,,x,x,,
1255,MDS,,,22734,GG0130G1,LWR_DRSG_ADMSN_CD,Lower body dressing (Start of Stay Perf),30,GG,Asmt,,Code,71952,1627,1628,1627-1628,2,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1256,MDS,,,22735,GG0130G2,LWR_DRSG_GOAL_CD,Lower body dressing (Dschg Goal),30,GG,Asmt,,Code,71954,1629,1630,1629-1630,2,,,"NC,NQ,NP,SP","ND,NT,NPE,IPA,OSA,SD,ST,XX",,x,x,x,,,,,,x,,,
1257,MDS,,,22736,GG0130G3,LWR_DRSG_DSCHRG_CD,Lower body dressing (Dschg Perf),30,GG,Asmt,,Code,71956,1631,1632,1631-1632,2,,,"NC,NQ,NP,ND,NPE,SP,SD","NT,IPA,OSA,ST,XX",,x,x,x,x,,x,,,x,x,,
